ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0010558	negative regulation of macromolecule biosynthetic process	52/201	1907/14201	0.0272679601468275	1.92652886589601	5.21033778533595	1.58020997387906e-06	5.47419528565811e-05	3.84103187277026e-05	CD38/SOX8/CX3CL1/NFIX/FOXC1/PITX1/BCL3/CEACAM1/HIRA/LGMN/TRIB3/ABCD1/SERPINE1/GATA3/VEGFA/STC2/IGFBP5/NR4A3/IRF2BPL/RUNX2/NR1D1/SIX1/CHAC1/SESN2/IDO1/RARA/AKIRIN2/IL6/KLF4/IL33/PRICKLE1/JDP2/PML/GATA6/OSR1/NR1I2/ZFP36L2/NMNAT2/TENT5B/INHBB/FOXQ1/CITED2/OSR2/NFIL3/ZNF503/IFI27/IRF2/CEBPB/PER1/PDCD1LG2/CARD16/HLA-F	52
GO:0031325	positive regulation of cellular metabolic process	65/201	2632/14201	0.0246960486322188	1.74481883893602	5.072521165707	1.65873229614163e-06	5.69397559111892e-05	3.99524324343396e-05	CD38/SOX8/CX3CL1/NFIX/PLAUR/TNFRSF1B/FOXC1/NGFR/PITX1/BCL3/LAMP3/SLC9A1/ABCD1/TOX3/IL7/SERPINE1/GATA3/COL1A1/VEGFA/NR4A3/IRF2BPL/OPTN/NFE2/RUNX2/NR1D1/SIX1/ADM2/GDF15/SESN2/IDO1/RARA/AKIRIN2/IL6/KLF4/IL33/WARS1/PML/GATA6/SECTM1/OSR1/NR1I2/VEGFC/FZD7/TENT5B/EDA/FZD5/CITED2/OSR2/NFIL3/RET/IRF2/KLK7/CEBPB/CLEC7A/PER1/SERTAD2/CSF1/STING1/IRS2/SLC6A9/SULF2/SERTAD1/HOXC4/HLA-F/CRLF2	65
GO:0110110	positive regulation of animal organ morphogenesis	6/201	27/14201	0.222222222222222	15.7003869541183	9.16099439948988	1.72385256851973e-06	5.86420477363109e-05	4.11468650067726e-05	SOX8/NGFR/GATA3/SIX1/SPRY1/CSF1	6
GO:0001944	vasculature development	26/201	652/14201	0.0398773006134969	2.8174007264292	5.69244780056557	1.75178631100327e-06	5.90602241995387e-05	4.14402833157446e-05	CX3CL1/TYMP/FOXC1/NGFR/CEACAM1/SERPINE1/LIPA/COL1A1/VEGFA/CTH/SIX1/ADM2/IL6/KLF4/ARHGAP24/PRICKLE1/WARS1/PML/GATA6/OSR1/VEGFC/FZD5/CITED2/ANGPTL4/TGM2/TREX1	26
GO:0072009	nephron epithelium development	10/201	102/14201	0.0980392156862745	6.92664130328748	7.19768368689099	1.77366437302285e-06	5.92686431197723e-05	4.15865228402283e-05	SOX8/FOXC1/GATA3/VEGFA/HS3ST3B1/SIX1/PODXL/OSR1/KIF26B/EXT1	10
GO:0098542	defense response to other organism	33/201	964/14201	0.0342323651452282	2.4185762061064	5.46606241832424	1.89272260756069e-06	6.26922856679752e-05	4.39887608793191e-05	CX3CL1/BCL3/CEACAM1/APOL1/CCL22/SERPINE1/GATA3/OPTN/SRMS/NR1D1/IFI6/ASS1/AKIRIN2/IL6/IL33/PML/GATA6/IFITM3/IL22RA1/CCL28/IFI27/DDIT4/IRF2/KLK7/CEBPB/CLEC7A/RAB43/CSF1/STING1/IFITM2/HLA-F/TREX1/HLA-B	33
GO:0045595	regulation of cell differentiation	40/201	1302/14201	0.0307219662058372	2.17056040840345	5.3100606901921	2.01526831555567e-06	6.61708970394628e-05	4.64295684233742e-05	SOX8/CX3CL1/TNFRSF1B/FOXC1/PLXNA2/CEACAM1/TRIB3/IL7/SERPINE1/GATA3/COL1A1/VEGFA/IGFBP5/CTH/RUNX2/NR1D1/SIX1/RARA/IL15RA/AKIRIN2/IL6/KLF4/IL33/PRICKLE1/JDP2/OSR1/VEGFC/ZFP36L2/FZD7/DISC1/SPRY1/RET/CEBPB/CLEC7A/METRNL/CSF1/SOCS1/TRPV2/TGM2/HLA-B	40
GO:0031324	negative regulation of cellular metabolic process	57/201	2198/14201	0.0259326660600546	1.83218801352654	5.08473800136393	2.10186886156038e-06	6.84194553556206e-05	4.80072951410842e-05	CD38/SOX8/CX3CL1/NFIX/FOXC1/PITX1/BCL3/CEACAM1/HIRA/LGMN/TRIB3/ABCD1/SERPINE1/GATA3/VEGFA/STC2/IGFBP5/NR4A3/IRF2BPL/RUNX2/NR1D1/SIX1/CHAC1/SESN2/IDO1/RARA/AKIRIN2/IL6/KLF4/IL33/PRICKLE1/JDP2/WARS1/PML/GATA6/OSR1/NR1I2/LATS2/ZFP36L2/NMNAT2/TENT5B/INHBB/FOXQ1/CITED2/OSR2/NFIL3/ZNF503/IFI27/DDIT4/IRF2/CEBPB/PER1/SOCS1/IRS2/PDCD1LG2/CARD16/HLA-F	57
GO:0009967	positive regulation of signal transduction	41/201	1359/14201	0.0301692420897719	2.13150948714851	5.25569045108146	2.31214320859871e-06	7.41576105875946e-05	5.20335375359544e-05	CX3CL1/PLAUR/NGFR/SLC9A1/IL7/GATA3/LIPA/COL1A1/VEGFA/IGFBP5/CTH/AVPI1/BCL2L14/G0S2/SRMS/APOL3/GDF15/SESN2/SCEL/IL6/PML/GATA6/SECTM1/IGFBP4/FZD7/EDA/DISC1/INHBB/CITED2/RET/MN1/GPR37/CLEC7A/CSF1/STING1/IRS2/SULF2/LPAR1/TGM2/CARD16/CRLF2	41
GO:0010648	negative regulation of cell communication	39/201	1260/14201	0.030952380952381	2.18683961146648	5.28775798496076	2.3198692548729e-06	7.41576105875946e-05	5.20335375359544e-05	CD38/CX3CL1/ARHGAP44/PLAUR/NGFR/BCL3/CEACAM1/ACHE/LGMN/IL7/SERPINE1/GATA3/CISH/IGFBP5/CTH/OPTN/RUNX2/SRMS/NR1D1/IFI6/CHAC1/GDF15/SESN2/IL6/KLF4/ARHGAP24/PRICKLE1/IGFBP4/LATS2/INHBB/SPRY1/DDIT4/PER1/SOCS1/SULF2/LPAR1/CARD16/TREX1/PEG10	39
GO:0009892	negative regulation of metabolic process	63/201	2543/14201	0.0247738891073535	1.7503184040474	5.00362710838935	2.34225313167607e-06	7.41576105875946e-05	5.20335375359544e-05	CD38/SOX8/CX3CL1/NFIX/PLAUR/FOXC1/PITX1/BCL3/LAMP3/CEACAM1/HIRA/LGMN/TRIB3/ABCD1/SERPINE1/GATA3/VEGFA/STC2/IGFBP5/NR4A3/IRF2BPL/OPTN/RUNX2/NR1D1/IFI6/SIX1/MGAT3/CHAC1/SESN2/IDO1/RARA/AKIRIN2/IL6/KLF4/IL33/PRICKLE1/JDP2/WARS1/PML/GATA6/OSR1/NR1I2/LATS2/ZFP36L2/NMNAT2/TENT5B/INHBB/FOXQ1/CITED2/OSR2/NFIL3/ZNF503/IFI27/DDIT4/IRF2/CEBPB/PER1/SOCS1/IRS2/SERPINA1/PDCD1LG2/CARD16/HLA-F	63
GO:0010720	positive regulation of cell development	19/201	385/14201	0.0493506493506494	3.48670931058991	5.9271020660815	2.35670372630067e-06	7.41576105875946e-05	5.20335375359544e-05	SOX8/CX3CL1/TNFRSF1B/PLXNA2/IL7/GATA3/VEGFA/RARA/IL15RA/IL6/IL33/VEGFC/DISC1/RET/CLEC7A/CSF1/SOCS1/TRPV2/TGM2	19
GO:0023057	negative regulation of signaling	39/201	1262/14201	0.0309033280507132	2.18337393854815	5.27690778254542	2.41136434202551e-06	7.52505103759366e-05	5.28003832003324e-05	CD38/CX3CL1/ARHGAP44/PLAUR/NGFR/BCL3/CEACAM1/ACHE/LGMN/IL7/SERPINE1/GATA3/CISH/IGFBP5/CTH/OPTN/RUNX2/SRMS/NR1D1/IFI6/CHAC1/GDF15/SESN2/IL6/KLF4/ARHGAP24/PRICKLE1/IGFBP4/LATS2/INHBB/SPRY1/DDIT4/PER1/SOCS1/SULF2/LPAR1/CARD16/TREX1/PEG10	39
GO:0032101	regulation of response to external stimulus	31/201	884/14201	0.0350678733031674	2.47760631232975	5.43575474252688	2.47018680695989e-06	7.64543064186929e-05	5.36450404928217e-05	CX3CL1/PLAUR/TNFRSF1B/CEACAM1/LGMN/SERPINE1/GATA3/VEGFA/OPTN/NR1D1/IDO1/AKIRIN2/IL6/KLF4/IL33/PML/GATA6/IL22RA1/PTGES/VEGFC/KLK7/CEBPB/CLEC7A/METRNL/CSF1/STING1/LPAR1/CARD16/HLA-F/TREX1/HLA-B	31
GO:0031327	negative regulation of cellular biosynthetic process	52/201	1942/14201	0.0267765190525232	1.89180769684021	5.06811533530122	2.72980025355786e-06	8.37025661918188e-05	5.87308650492886e-05	CD38/SOX8/CX3CL1/NFIX/FOXC1/PITX1/BCL3/CEACAM1/HIRA/LGMN/TRIB3/ABCD1/SERPINE1/GATA3/VEGFA/STC2/IGFBP5/NR4A3/IRF2BPL/RUNX2/NR1D1/SIX1/CHAC1/SESN2/IDO1/RARA/AKIRIN2/IL6/KLF4/IL33/PRICKLE1/JDP2/PML/GATA6/OSR1/NR1I2/ZFP36L2/NMNAT2/TENT5B/INHBB/FOXQ1/CITED2/OSR2/NFIL3/ZNF503/IFI27/IRF2/CEBPB/PER1/PDCD1LG2/CARD16/HLA-F	52
GO:0001568	blood vessel development	25/201	626/14201	0.0399361022364217	2.82155516347973	5.58518751285211	2.74870715248558e-06	8.37025661918188e-05	5.87308650492886e-05	CX3CL1/TYMP/FOXC1/NGFR/CEACAM1/SERPINE1/LIPA/COL1A1/VEGFA/SIX1/ADM2/IL6/KLF4/ARHGAP24/PRICKLE1/WARS1/PML/GATA6/OSR1/VEGFC/FZD5/CITED2/ANGPTL4/TGM2/TREX1	25
GO:0002709	regulation of T cell mediated immunity	9/201	84/14201	0.107142857142857	7.56982942430704	7.23603589655901	2.80589240751256e-06	8.46881557631145e-05	5.94224152697812e-05	TNFRSF1B/CEACAM1/GATA3/IL6/SECTM1/RAET1L/FZD5/HLA-F/HLA-B	9
GO:0007399	nervous system development	56/201	2163/14201	0.0258899676375405	1.82917129562543	5.01849542417005	2.82592892641748e-06	8.46881557631145e-05	5.94224152697812e-05	CD38/SOX8/CX3CL1/ARHGAP44/TYMP/TNFRSF1B/FOXC1/NGFR/SYT1/PITX1/CELSR1/PLXNA2/ACHE/SNPH/ABCD1/DNAH11/GATA3/MDGA1/VEGFA/IRF2BPL/RUNX2/NR1D1/SIX1/LRFN1/GAL3ST1/CHAC1/RARA/IL15RA/AKIRIN2/IL6/KLF4/IL33/PRICKLE1/SHROOM2/VEGFC/FZD7/NMNAT2/NRG2/DISC1/INHBB/FZD5/CITED2/RET/CASKIN1/DDIT4/GPR37/CEBPB/LRRN1/EXT1/CSF1/IRS2/TRPV2/SULF2/LPAR1/TGM2/EPOP	56
GO:0002456	T cell mediated immunity	10/201	108/14201	0.0925925925925926	6.54182789754929	6.92693909944548	2.99578734009463e-06	8.90715983952544e-05	6.24981080399351e-05	TNFRSF1B/CEACAM1/GATA3/IL6/SECTM1/RAET1L/FZD5/HLA-F/TREX1/HLA-B	10
GO:0071396	cellular response to lipid	22/201	508/14201	0.0433070866141732	3.05972107964116	5.66459870601364	3.14174507612228e-06	9.26814797456074e-05	6.50310226694062e-05	CX3CL1/TNFRSF1B/SERPINE1/COL1A1/NR4A3/NR1D1/CD68/ASS1/RARA/IL6/KLF4/OSR1/ZFP36L2/FZD7/INHBB/RET/DDIT4/MN1/PER1/PDCD1LG2/LPAR1/CARD16	22
GO:0042476	odontogenesis	10/201	109/14201	0.0917431192660551	6.481811127847	6.88381488278047	3.25822982813282e-06	9.53726808606939e-05	6.69193347809898e-05	FOXC1/NGFR/SERPINE1/COL1A1/RUNX2/GATA6/OSR1/EDA/OSR2/CSF1	10
GO:0002369	T cell cytokine production	6/201	30/14201	0.2	14.1303482587065	8.62610631674181	3.33771682733031e-06	9.62077766412156e-05	6.75052893080786e-05	TNFRSF1B/GATA3/IL6/SECTM1/FZD5/HLA-F	6
GO:0002724	regulation of T cell cytokine production	6/201	30/14201	0.2	14.1303482587065	8.62610631674181	3.33771682733031e-06	9.62077766412156e-05	6.75052893080786e-05	TNFRSF1B/GATA3/IL6/SECTM1/FZD5/HLA-F	6
GO:0022612	gland morphogenesis	10/201	110/14201	0.0909090909090909	6.4228855721393	6.84122790801322	3.54041491176741e-06	0.000101277323536619	7.10623949993506e-05	CEACAM1/LIPA/IGFBP5/IL6/PML/EDA/CEBPB/CSF1/SULF2/TGM2	10
GO:0001819	positive regulation of cytokine production	19/201	397/14201	0.0478589420654912	3.38131759339324	5.76618114583451	3.6898474528739e-06	0.000104758375804901	7.35049152266213e-05	CX3CL1/BCL3/IL7/SERPINE1/GATA3/NR4A3/IDO1/RARA/AKIRIN2/IL6/IL33/SECTM1/FZD5/CEBPB/CLEC7A/STING1/SULF2/HLA-F/CRLF2	19
GO:0009890	negative regulation of biosynthetic process	52/201	1964/14201	0.0264765784114053	1.87061636826053	4.98010240000658	3.8131562955456e-06	0.000107451329641643	7.5394457155446e-05	CD38/SOX8/CX3CL1/NFIX/FOXC1/PITX1/BCL3/CEACAM1/HIRA/LGMN/TRIB3/ABCD1/SERPINE1/GATA3/VEGFA/STC2/IGFBP5/NR4A3/IRF2BPL/RUNX2/NR1D1/SIX1/CHAC1/SESN2/IDO1/RARA/AKIRIN2/IL6/KLF4/IL33/PRICKLE1/JDP2/PML/GATA6/OSR1/NR1I2/ZFP36L2/NMNAT2/TENT5B/INHBB/FOXQ1/CITED2/OSR2/NFIL3/ZNF503/IFI27/IRF2/CEBPB/PER1/PDCD1LG2/CARD16/HLA-F	52
GO:0030334	regulation of cell migration	29/201	813/14201	0.035670356703567	2.52017281366844	5.34882717223316	3.90198116758393e-06	0.000109139858435533	7.65792327392495e-05	CX3CL1/NGFR/PLXNA2/CEACAM1/CEACAM6/LGMN/CCL22/SERPINE1/GATA3/COL1A1/PTP4A1/VEGFA/IGFBP5/NR4A3/ATP8A1/MGAT3/PODXL/GDF15/IL6/KLF4/IL33/VEGFC/CCL28/CITED2/RET/CLEC7A/CSF1/IRS2/LPAR1	29
GO:0090183	regulation of kidney development	6/201	31/14201	0.193548387096774	13.6745305729417	8.46459119241481	4.09026268686334e-06	0.000113564940482323	7.96841422820048e-05	SOX8/GATA3/VEGFA/SIX1/OSR1/RET	6
GO:0001775	cell activation	31/201	908/14201	0.0341409691629956	2.41211892081443	5.26963915123198	4.28610771921362e-06	0.000118133888669713	8.28899971514459e-05	CD38/CX3CL1/TNFRSF1B/BCL3/CEACAM1/IL7/GATA3/LIPA/NR4A3/RUNX2/NR1D1/IDO1/RARA/IL15RA/AKIRIN2/IL6/IL33/ZFP36L2/FZD7/FZD5/NFIL3/CEBPB/CLEC7A/CSF1/SOCS1/IRS2/PDCD1LG2/TMEM229B/HLA-F/CRLF2/TREX1	31
GO:0002682	regulation of immune system process	39/201	1300/14201	0.03	2.11955223880597	5.07437471504222	4.93242742183557e-06	0.000134962651774284	9.46980916915343e-05	CD38/CX3CL1/TNFRSF1B/CEACAM1/LGMN/IL7/SERPINE1/GATA3/LIPA/VEGFA/NR4A3/NR1D1/CD68/GDF15/IDO1/RARA/IL15RA/AKIRIN2/IL6/IL33/GATA6/SECTM1/VEGFC/CCL28/ZFP36L2/RAET1L/FZD5/KLK7/CEBPB/CLEC7A/CSF1/STING1/SOCS1/IRS2/PDCD1LG2/HLA-F/CRLF2/TREX1/HLA-B	39
GO:0040011	locomotion	33/201	1020/14201	0.0323529411764706	2.28579163008487	5.10710378217451	6.35472808020755e-06	0.000172629159934271	0.0001211272289124	CX3CL1/PLAUR/TYMP/NGFR/PLXNA2/CEACAM1/CEACAM6/LGMN/CCL22/SERPINE1/GATA3/COL1A1/PTP4A1/VEGFA/IGFBP5/NR4A3/ATP8A1/MGAT3/PODXL/GDF15/IL6/KLF4/IL33/VEGFC/CCL28/JPH3/CITED2/RET/GPR37/CLEC7A/CSF1/IRS2/LPAR1	33
GO:0030855	epithelial cell differentiation	23/201	574/14201	0.0400696864111498	2.83099311803353	5.36562989779007	6.72909622333561e-06	0.000181493338137966	0.000127346881158915	SOX8/FOXC1/DHRS9/CEACAM1/SERPINE1/GATA3/LIPA/KRT23/VEGFA/SIX1/PODXL/RARA/SCEL/KLF4/RHCG/GATA6/OSR1/LATS2/FZD7/FZD5/SPRY1/CEBPB/EXT1	23
GO:0048585	negative regulation of response to stimulus	42/201	1471/14201	0.0285520054384772	2.01724890165082	4.93739129718874	6.85101808342434e-06	0.000183471236049719	0.0001287346959013	CX3CL1/ARHGAP44/PLAUR/TNFRSF1B/NGFR/BCL3/CEACAM1/LGMN/IL7/SERPINE1/GATA3/CISH/IGFBP5/CTH/OPTN/RUNX2/SRMS/NR1D1/IFI6/CHAC1/GDF15/SESN2/IL6/KLF4/IL33/ARHGAP24/PRICKLE1/IGFBP4/IL22RA1/LATS2/SPRY1/DDIT4/METRNL/PER1/SOCS1/SULF2/LPAR1/CARD16/HLA-F/TREX1/HLA-B/PEG10	42
GO:0042092	type 2 immune response	6/201	34/14201	0.176470588235294	12.4679543459175	8.02166738117563	7.21182631326141e-06	0.000191773634921655	0.000134560169240022	BCL3/GATA3/IDO1/RARA/IL6/IL33	6
GO:0032754	positive regulation of interleukin-5 production	4/201	10/14201	0.4	28.2606965174129	10.3325765386807	7.65267465696582e-06	0.000202073423109811	0.000141787133688502	GATA3/RARA/IL33/CRLF2	4
GO:0071495	cellular response to endogenous stimulus	33/201	1030/14201	0.0320388349514563	2.26359947833647	5.04541458707793	7.80015458904826e-06	0.00020453738700171	0.00014351600219762	TNFRSF1B/FOXC1/NGFR/CEACAM1/SLC9A1/LGMN/TRIB3/GATA3/COL1A1/VEGFA/NR4A3/RUNX2/NR1D1/GDF15/ASS1/RARA/KLF4/PML/GATA6/LATS2/VEGFC/ZFP36L2/INHBB/SPRY1/CITED2/DDIT4/MN1/PER1/EXT1/SOCS1/IRS2/SULF2/PEG10	33
GO:0050727	regulation of inflammatory response	16/201	309/14201	0.0517799352750809	3.65834259125087	5.66090654098349	8.37990792574776e-06	0.000218224360880162	0.000153119624312937	CX3CL1/TNFRSF1B/SERPINE1/GATA3/NR1D1/IDO1/IL6/KLF4/IL33/IL22RA1/PTGES/CEBPB/METRNL/STING1/CARD16/TREX1	16
GO:0009968	negative regulation of signal transduction	36/201	1181/14201	0.0304826418289585	2.15365172444298	4.96103578076252	8.61896445944022e-06	0.000222912395882509	0.000156409037811183	CX3CL1/ARHGAP44/PLAUR/NGFR/BCL3/CEACAM1/LGMN/IL7/SERPINE1/GATA3/CISH/IGFBP5/CTH/OPTN/RUNX2/SRMS/NR1D1/IFI6/CHAC1/GDF15/SESN2/IL6/KLF4/ARHGAP24/PRICKLE1/IGFBP4/LATS2/SPRY1/DDIT4/PER1/SOCS1/SULF2/LPAR1/CARD16/TREX1/PEG10	36
GO:0031347	regulation of defense response	25/201	669/14201	0.0373692077727952	2.64019959990779	5.20723225898779	8.78547853565911e-06	0.000225673244562237	0.000158346218934866	CX3CL1/TNFRSF1B/CEACAM1/SERPINE1/GATA3/OPTN/NR1D1/IDO1/AKIRIN2/IL6/KLF4/IL33/PML/GATA6/IL22RA1/PTGES/KLK7/CEBPB/CLEC7A/METRNL/STING1/CARD16/HLA-F/TREX1/HLA-B	25
GO:0140546	defense response to symbiont	30/201	895/14201	0.0335195530726257	2.36821479196198	5.06664204207461	8.95797249286531e-06	0.000228549352250401	0.00016036427286303	CX3CL1/BCL3/CEACAM1/APOL1/CCL22/GATA3/OPTN/SRMS/NR1D1/IFI6/ASS1/AKIRIN2/IL6/IL33/PML/GATA6/IFITM3/CCL28/IFI27/DDIT4/IRF2/KLK7/CLEC7A/RAB43/CSF1/STING1/IFITM2/HLA-F/TREX1/HLA-B	30
GO:0045892	negative regulation of DNA-templated transcription	34/201	1088/14201	0.03125	2.20786691542289	4.96776091046063	9.47750773761882e-06	0.000238675103036196	0.000167469121973156	CD38/SOX8/NFIX/FOXC1/PITX1/BCL3/HIRA/TRIB3/GATA3/VEGFA/NR4A3/IRF2BPL/RUNX2/NR1D1/SIX1/RARA/AKIRIN2/KLF4/IL33/PRICKLE1/JDP2/PML/GATA6/OSR1/NR1I2/FOXQ1/CITED2/OSR2/NFIL3/ZNF503/IFI27/IRF2/CEBPB/PER1	34
GO:0045785	positive regulation of cell adhesion	19/201	424/14201	0.044811320754717	3.16599784098376	5.42552540682765	9.48126733459467e-06	0.000238675103036196	0.000167469121973156	CX3CL1/PLAUR/CEACAM6/IL7/GATA3/VEGFA/NR4A3/PODXL/RARA/IL6/CCL28/KIF26B/DISC1/CITED2/RET/CSF1/SOCS1/PDCD1LG2/TGM2	19
GO:0043009	chordate embryonic development	23/201	587/14201	0.0391822827938671	2.76829650724232	5.24275363048429	9.68692963145987e-06	0.000242237392638361	0.000169968643306968	SOX8/FOXC1/CELSR1/PLXNA2/GATA3/COL1A1/VEGFA/RUNX2/SIX1/RARA/KLF4/PRICKLE1/GATA6/OSR1/LATS2/CMIP/FZD5/CITED2/OSR2/CEBPB/EXT1/SULF2/HOXC4	23
GO:0002694	regulation of leukocyte activation	20/201	467/14201	0.0428265524625268	3.02577050507633	5.33369706157628	1.06594201459306e-05	0.000264802437309433	0.000185801665563069	CD38/TNFRSF1B/IL7/GATA3/NR4A3/NR1D1/IDO1/RARA/IL15RA/AKIRIN2/IL6/IL33/ZFP36L2/CEBPB/CLEC7A/SOCS1/IRS2/PDCD1LG2/CRLF2/TREX1	20
GO:0141124	intracellular signaling cassette	45/201	1658/14201	0.0271411338962606	1.91756837045172	4.76330257402135	1.11284753275836e-05	0.000273227563482872	0.000191713251919712	CX3CL1/ARHGAP44/NGFR/BCL3/CELSR1/CEACAM1/SLC9A1/CHN2/GATA3/LIPA/VEGFA/IGFBP5/CTH/AVPI1/OPTN/NFE2/ARHGAP40/RUNX2/NR1D1/APOL3/GDF15/SESN2/EPS8L1/IL6/KLF4/ARHGAP24/PML/SECTM1/IGFBP4/ZFP36L2/FZD7/EDA/SPRY1/TAGAP/RET/GPR37/CEBPB/CLEC7A/PER1/CSF1/IRS2/LPAR1/TGM2/CARD16/ARHGAP23	45
GO:0016331	morphogenesis of embryonic epithelium	10/201	125/14201	0.08	5.65213930348259	6.25959552260869	1.11432851632315e-05	0.000273227563482872	0.000191713251919712	SOX8/CELSR1/GATA3/SIX1/RARA/PRICKLE1/OSR1/VEGFC/CITED2/RET	10
GO:0002819	regulation of adaptive immune response	12/201	183/14201	0.0655737704918033	4.63290106842835	5.9267181073666	1.14483756249221e-05	0.000278897202320683	0.000195691419001215	TNFRSF1B/CEACAM1/GATA3/AKIRIN2/IL6/IL33/SECTM1/RAET1L/FZD5/CLEC7A/HLA-F/HLA-B	12
GO:0009617	response to bacterium	21/201	510/14201	0.0411764705882353	2.90918934738074	5.26131965401637	1.15331054413692e-05	0.000279160295811602	0.000195876021564954	CX3CL1/TNFRSF1B/BCL3/SERPINE1/OPTN/NR1D1/CD68/ASS1/IDO1/RARA/AKIRIN2/IL6/IL22RA1/FZD5/KLK7/CEBPB/B3GALT5/PDCD1LG2/TMEM229B/CARD16/HLA-B	21
GO:2000145	regulation of cell motility	29/201	861/14201	0.0336817653890825	2.37967537457891	5.00470815155315	1.17512382589203e-05	0.000282628507424733	0.000198309531999346	CX3CL1/NGFR/PLXNA2/CEACAM1/CEACAM6/LGMN/CCL22/SERPINE1/GATA3/COL1A1/PTP4A1/VEGFA/IGFBP5/NR4A3/ATP8A1/MGAT3/PODXL/GDF15/IL6/KLF4/IL33/VEGFC/CCL28/CITED2/RET/CLEC7A/CSF1/IRS2/LPAR1	29
GO:1902679	negative regulation of RNA biosynthetic process	34/201	1101/14201	0.0308810172570391	2.18179764212543	4.89191963605537	1.21857719925972e-05	0.000290558164880362	0.000203873467050589	CD38/SOX8/NFIX/FOXC1/PITX1/BCL3/HIRA/TRIB3/GATA3/VEGFA/NR4A3/IRF2BPL/RUNX2/NR1D1/SIX1/RARA/AKIRIN2/KLF4/IL33/PRICKLE1/JDP2/PML/GATA6/OSR1/NR1I2/FOXQ1/CITED2/OSR2/NFIL3/ZNF503/IFI27/IRF2/CEBPB/PER1	34
GO:0050865	regulation of cell activation	21/201	512/14201	0.041015625	2.89782532649254	5.24063049674659	1.22348379809263e-05	0.000290558164880362	0.000203873467050589	CD38/TNFRSF1B/CEACAM1/IL7/GATA3/NR4A3/NR1D1/IDO1/RARA/IL15RA/AKIRIN2/IL6/IL33/ZFP36L2/CEBPB/CLEC7A/SOCS1/IRS2/PDCD1LG2/CRLF2/TREX1	21
GO:0048863	stem cell differentiation	13/201	218/14201	0.0596330275229358	4.21317723310055	5.7285001942639	1.37192114573979e-05	0.00032377339039459	0.000227179310778095	SOX8/FOXC1/SLC9A1/RUNX2/SIX1/PRICKLE1/GATA6/OSR1/ZFP36L2/CITED2/RET/EXT1/EPOP	13
GO:0043010	camera-type eye development	15/201	286/14201	0.0524475524475524	3.70551090700344	5.53820316369454	1.38993907636963e-05	0.000325988195799487	0.00022873335437871	SOX8/FOXC1/ACHE/GATA3/VEGFA/RARA/KLF4/PRICKLE1/SHROOM2/FZD5/SPRY1/CITED2/OSR2/RET/PER1	15
GO:0006950	response to stress	74/201	3341/14201	0.0221490571685124	1.5648694569654	4.47352224141995	1.41477060780372e-05	0.000329763815744868	0.000231382561393241	CD38/CX3CL1/PLAUR/TNFRSF1B/BCL3/ASNS/CEACAM1/SLC9A1/APOL1/TRIB3/ABCD1/CCL22/SERPINE1/GATA3/LIPA/COL1A1/VEGFA/STC2/FBXO6/CTH/OPTN/NFE2/MT2A/SRMS/NR1D1/IFI6/MGAT3/APOL3/CHAC1/CD68/GDF15/ASS1/SESN2/IDO1/AKIRIN2/IL6/KLF4/IL33/GMPR/ARHGAP24/PML/GATA6/IFITM3/IL22RA1/PTGES/VEGFC/CCL28/ZFP36L2/FZD7/INHBB/CITED2/RET/IFI27/ANGPTL4/DDIT4/IRF2/KLK7/GPR37/CEBPB/CLEC7A/RAB43/METRNL/PER1/EXT1/CSF1/STING1/IFITM2/NCCRP1/SULF2/SERPINA1/CARD16/HLA-F/TREX1/HLA-B	74
GO:0072171	mesonephric tubule morphogenesis	7/201	57/14201	0.12280701754386	8.67652963253906	6.95816010922399	1.48858739033852e-05	0.000344840858031794	0.000241961540941689	SOX8/GATA3/VEGFA/HS3ST3B1/SIX1/OSR1/KIF26B	7
GO:0097190	apoptotic signaling pathway	22/201	561/14201	0.0392156862745098	2.77065652131499	5.12727665831871	1.51236365616499e-05	0.000346784380549927	0.000243325235795095	CD38/CX3CL1/PLAUR/TNFRSF1B/NGFR/BCL3/TRIB3/IL7/SERPINE1/CTH/BCL2L14/G0S2/IFI6/CHAC1/KLF4/IL33/PML/INHBB/RET/IFI27/DDIT4/CEBPB	22
GO:0001838	embryonic epithelial tube formation	9/201	103/14201	0.087378640776699	6.17345312273584	6.313912522185	1.51780405648557e-05	0.000346784380549927	0.000243325235795095	SOX8/CELSR1/GATA3/SIX1/RARA/PRICKLE1/OSR1/CITED2/RET	9
GO:0002700	regulation of production of molecular mediator of immune response	11/201	158/14201	0.069620253164557	4.9187921153725	5.93511316656748	1.5245287916125e-05	0.000346784380549927	0.000243325235795095	TNFRSF1B/GATA3/NR4A3/IL6/IL33/SECTM1/FZD5/KLK7/CLEC7A/HLA-F/TREX1	11
