ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007165	signal transduction	175/387	4301/13345	0.0406882120437108	1.40305992176569	5.54885750248118	4.26002146220801e-08	8.16098397260135e-06	6.43167150083736e-06	SOX8/ITGA2B/ASB4/CRLF1/PAX6/TENM1/MVP/RRAGD/ANK1/LTBP1/DKK3/NFE2L3/RASGRF1/TSPAN32/NGFR/NTN1/ARHGAP10/LMCD1/RHOBTB1/SEMA3A/CACNG4/GPR137B/DUSP13B/P2RX5/COL16A1/MMP2/DOCK3/LTBP4/NLRP1/SEMA6A/IL11/ITPR3/MFNG/BIK/ASB2/BIRC7/JAG1/SMAD7/NCALD/OLFM2/BBC3/GRIN2D/COMP/SERPINE1/TLE4/ENG/DKK1/RASD1/RAB34/AREG/NRXN2/AIP/TRPV4/ARFGEF3/CCR6/MDFI/NEK11/ZAP70/APC2/RND3/CHD5/OPRD1/OLFML3/BMP8B/NRP2/DUSP4/BICC1/ADGRE5/ARHGAP9/PLP1/SOX4/EREG/TNFSF9/TNFSF14/SDCBP2/RAC2/CHAC1/ANGPTL8/LSP1/THEMIS2/EPS8L1/CHI3L1/BEX2/COL4A2/KLF4/IER3/ADCY3/TRIM54/DUSP5/RASGEF1B/MAP3K12/GATA6/COL6A2/GPR161/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/SESN3/PLCH2/IL18/GRAP/TNIK/APCDD1/EPHB1/FZD7/BATF/NBL1/ZFYVE28/SQSTM1/SLC1A7/ACOT11/LAPTM5/INHBB/S100A11/ITGA2/RRAD/GREM1/CD3D/RHEBL1/TUBA1A/AXL/CDC42EP5/KLK6/DDIT4/GDNF/NPNT/ATOH8/AGPAT2/WNT10B/KRT19/KNDC1/CD8B/RARG/EGFL7/RXFP4/CLCF1/P2RY2/METRNL/GRIN1/HIC1/PSAPL1/FZD2/PRF1/NKX2-5/SOCS3/FAM110C/MAPK11/RASA3/ISG15/PLA2G2A/C15orf62/S100A4/SLC39A10/MAGEA3/PDGFA/PLCG2/S100A6/SIRPA/NRARP/ARC/EPS8L3/ALPK2/RASGEF1A/TGM2/SAMD5/HSPA1B/HSPA1A/MAGEA2/GRIN2B/ARHGAP23/SSTR3	175
GO:0001944	vasculature development	42/387	584/13345	0.0719178082191781	2.47995646171817	6.32037024455241	5.0036069550996e-08	9.14977762743895e-06	7.21093978409569e-06	ITGA2B/ASB4/PAX6/NGFR/VASH1/MCAM/MMP2/SEMA6A/JAG1/SMAD7/RGCC/COMP/SERPINE1/ENG/NRP2/SOX4/EREG/CHI3L1/LOXL2/COL4A2/ETS1/KLF4/STRA6/ANXA3/GATA6/OSR1/NOTCH1/PTPRJ/IL18/EPHB1/JAM3/SPINT1/GREM1/LUZP1/EGFL7/NKX2-5/SOCS3/WT1/THBS2/PDGFA/NRARP/TGM2	42
GO:0045595	regulation of cell differentiation	67/387	1180/13345	0.0567796610169492	1.95794464152761	5.95600249238272	5.8469263097147e-08	1.02270367582531e-05	8.05992770931839e-06	MCUB/SOX8/ASB4/PAX6/NTN1/HES2/SEMA3A/GPR137B/SMARCD3/CETP/SLC4A11/CHADL/JAG1/SMAD7/RGCC/OLFM2/SERPINE1/ENG/DKK1/AREG/SOX6/TRPV4/RBM24/ZAP70/ID3/PAEP/SOX4/EREG/TNFSF9/TNFSF14/ZBTB46/LOXL2/ETS1/BIN1/KLF4/OSR1/DLX1/EGFR/NOTCH1/IL18/EPHB1/FZD7/BATF/NBL1/SPINT1/GREM1/AXL/KLK6/GDNF/NPNT/ATOH8/WNT10B/ID4/RARG/CLCF1/METRNL/NKX2-5/SOCS3/MAPK11/ISG15/TRPV2/PLA2G2A/NRARP/L1CAM/TGM2/HSPA1B/HSPA1A	67
GO:0001775	cell activation	52/387	818/13345	0.0635696821515892	2.19208632639007	6.08121462076074	6.80956098784892e-08	1.14145266058818e-05	8.99578846289515e-06	MCUB/CD9/TSPAN32/GPR137B/SMARCD3/UNC13D/IL11/ITPR3/MFNG/MYL9/SMAD7/ELF4/RGCC/COMP/PTGDS/CCR6/HAVCR1/ZAP70/SOX4/TNFSF9/TNFSF14/RAC2/ZBTB46/THEMIS2/SYT11/DYSF/ANXA3/EGFR/DOCK11/PTPRJ/IL18/SLC7A11/EPHB1/FZD7/BATF/LAPTM5/CD3D/AXL/LY6D/WNT10B/CD8B/CLCF1/PRF1/SOCS3/PDIA2/RASA3/PLA2G2A/SLC39A10/PDGFA/PLCG2/SIRPA/NRARP	52
GO:0048514	blood vessel morphogenesis	37/387	486/13345	0.0761316872427984	2.62526451228719	6.30765745557226	7.90261011734562e-08	1.22888709373974e-05	9.68485923399422e-06	ITGA2B/ASB4/NGFR/VASH1/MCAM/MMP2/SEMA6A/JAG1/SMAD7/RGCC/COMP/SERPINE1/ENG/NRP2/SOX4/EREG/CHI3L1/LOXL2/COL4A2/ETS1/KLF4/STRA6/ANXA3/GATA6/NOTCH1/PTPRJ/IL18/EPHB1/JAM3/GREM1/EGFL7/NKX2-5/WT1/THBS2/PDGFA/NRARP/TGM2	37
GO:0016477	cell migration	65/387	1139/13345	0.0570676031606673	1.96787380924833	5.90232920155017	7.94209903982926e-08	1.22888709373974e-05	9.68485923399422e-06	SOX8/ITGA2B/PAX6/CD9/DPEP1/NGFR/NTN1/VASH1/SEMA3A/FSCN1/MCAM/MMP2/SEMA6A/MISP/ASB2/JAG1/SMAD7/RGCC/CEMIP/SERPINE1/ENG/TRPV4/CCR6/ZAP70/APC2/RND3/NRP2/PLP1/TNFSF14/RAC2/LOXL2/ETS1/KLF4/ANXA3/TPBG/EGFR/NOTCH1/PTPRJ/APCDD1/EPHB1/NBL1/CARMIL2/SDC3/S100A11/ITGA2/JAM3/GREM1/TUBA1A/AXL/DDIT4/GDNF/ATOH8/FUT3/FRMD5/FAM110C/GCNT1/CLDN4/S100A2/PDGFA/PLCG2/SIRPA/ARC/L1CAM/RASGEF1A/GPSM3	65
GO:0051094	positive regulation of developmental process	59/387	999/13345	0.0590590590590591	2.03654558951717	5.88623405773129	1.08327469594382e-07	1.61407929695629e-05	1.27205590026619e-05	MCUB/SOX8/ASB4/PAX6/EHD2/NGFR/NTN1/SMARCD3/JAG1/SMAD7/RGCC/OLFM2/SERPINE1/ENG/DKK1/SOX6/RBM24/ZAP70/SOX4/TNFSF9/TNFSF14/ZBTB46/CHI3L1/LOXL2/ETS1/BIN1/KLF4/ANXA3/GATA6/OSR1/DLX1/TPBG/EGFR/NOTCH1/IL18/EPHB1/NBL1/SPINT1/GREM1/AXL/GDNF/NPNT/ATOH8/WNT10B/ID4/CLCF1/METRNL/NKX2-5/SOCS3/WT1/MAPK11/THBS2/ISG15/TRPV2/PLA2G2A/L1CAM/TGM2/HSPA1B/HSPA1A	59
GO:0042127	regulation of cell population proliferation	68/387	1234/13345	0.0551053484602917	1.90020897985166	5.73641324611763	1.44144403373856e-07	2.07104619561794e-05	1.63219151489494e-05	SOX8/CRLF1/PAX6/TENM1/CD9/TSPAN32/NGFR/NTN1/VASH1/SMARCD3/MMP2/IL11/BIRC7/JAG1/SMAD7/RGCC/COMP/ENG/PTGDS/AREG/ZAP70/CHD5/NRP2/SOX4/EREG/TNFSF9/RAC2/CNN1/ETS1/KLF4/GATA6/OSR1/TPBG/EGFR/NOTCH1/PTPRJ/IL18/SLC7A11/EPHB1/FZD7/TENT5B/S100A11/ITGA2/CDCA7L/SPINT1/GREM1/GDNF/ATOH8/WNT10B/FUT3/ID4/RARG/EGFL7/CLCF1/H2AC6/NKX2-5/RIPPLY3/WT1/MAPK11/SLC39A10/SERTAD1/PDGFA/S100A6/NRARP/HSPA1B/HSPA1A/DUX4/SSTR3	68
GO:0051240	positive regulation of multicellular organismal process	67/387	1216/13345	0.0550986842105263	1.8999791751666	5.68874230562834	1.82313200540458e-07	2.49446113684394e-05	1.96588483173697e-05	SOX8/PAX6/NGFR/NTN1/SMARCD3/NLRP1/JAG1/SMAD7/RGCC/SERPINE1/ENG/DKK1/SOX6/TRPV4/HAVCR1/ZAP70/PAEP/SOX4/EREG/TNFSF9/TNFSF14/ZBTB46/CHI3L1/LOXL2/ETS1/BIN1/KLF4/STRA6/ANXA3/GATA6/OSR1/TPBG/EGFR/NOTCH1/PTPRJ/IL18/EPHB1/BATF/SPON2/LAPTM5/INHBB/ITGA2/SPINT1/GREM1/AXL/GDNF/NPNT/AGPAT2/WNT10B/ID4/RXFP4/CLCF1/P2RY2/NKX2-5/WT1/MAPK11/THBS2/ISG15/TRPV2/SLC39A10/PLCG2/SIRPA/L1CAM/TGM2/HSPA1B/HSPA1A/GPSM3	67
GO:0030154	cell differentiation	138/387	3227/13345	0.0427641772544159	1.47464585390227	5.35120203523056	1.88544074575562e-07	2.49446113684394e-05	1.96588483173697e-05	MCUB/SOX8/ASB4/PAX6/TENM1/CD9/EHD2/ZIC2/RASGRF1/NGFR/NTN1/HES2/SEMA3A/GPR137B/SMARCD3/P2RX5/CETP/MMP2/SLC4A11/SEMA6A/IL11/CATSPERG/MFNG/CHADL/ASB2/SNPH/MYL9/JAG1/SMAD7/ELF4/RGCC/TNNT1/OLFM2/COMP/SERPINE1/ENG/DKK1/KRT23/KRT37/AREG/SOX6/TRPV4/RBM24/TSPO2/CCR6/MDFI/DNAH1/ZAP70/APC2/CHD5/BMP8B/ID3/NRP2/PAEP/PLP1/SOX4/EREG/TNFSF9/TNFSF14/RAC2/CHAC1/ANGPTL8/ZBTB46/TESMIN/LOXL2/COL4A2/ETS1/AVIL/BIN1/KLF4/TRIM54/GATA6/OSR1/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/IL18/SLC7A11/TNIK/APCDD1/EPHB1/FZD7/BATF/NBL1/SQSTM1/CCDC78/INHBB/ITGA2/JAM3/SPINT1/GREM1/CD3D/TUBA1A/AXL/LY6D/KLK6/KRT80/DDIT4/GDNF/NPNT/ATOH8/WNT10B/KRT19/KRT15/KNDC1/ID4/RARG/EGFL7/CLCF1/METRNL/DSCAML1/PSAPL1/TH/FZD2/NKX2-5/SOCS3/WT1/MAPK11/ISG15/SAMD11/TRPV2/PLA2G2A/S100A4/LAMB3/SLC39A10/PLCG2/S100A6/NRARP/ARC/ALPK2/L1CAM/TGM2/HSPA1B/HSPA1A	138
GO:0048869	cellular developmental process	138/387	3228/13345	0.0427509293680297	1.47418902433167	5.34714420873573	1.92215498986234e-07	2.49446113684394e-05	1.96588483173697e-05	MCUB/SOX8/ASB4/PAX6/TENM1/CD9/EHD2/ZIC2/RASGRF1/NGFR/NTN1/HES2/SEMA3A/GPR137B/SMARCD3/P2RX5/CETP/MMP2/SLC4A11/SEMA6A/IL11/CATSPERG/MFNG/CHADL/ASB2/SNPH/MYL9/JAG1/SMAD7/ELF4/RGCC/TNNT1/OLFM2/COMP/SERPINE1/ENG/DKK1/KRT23/KRT37/AREG/SOX6/TRPV4/RBM24/TSPO2/CCR6/MDFI/DNAH1/ZAP70/APC2/CHD5/BMP8B/ID3/NRP2/PAEP/PLP1/SOX4/EREG/TNFSF9/TNFSF14/RAC2/CHAC1/ANGPTL8/ZBTB46/TESMIN/LOXL2/COL4A2/ETS1/AVIL/BIN1/KLF4/TRIM54/GATA6/OSR1/DLX1/TPBG/EGFR/DOCK11/NOTCH1/ANKRD1/PTPRJ/IL18/SLC7A11/TNIK/APCDD1/EPHB1/FZD7/BATF/NBL1/SQSTM1/CCDC78/INHBB/ITGA2/JAM3/SPINT1/GREM1/CD3D/TUBA1A/AXL/LY6D/KLK6/KRT80/DDIT4/GDNF/NPNT/ATOH8/WNT10B/KRT19/KRT15/KNDC1/ID4/RARG/EGFL7/CLCF1/METRNL/DSCAML1/PSAPL1/TH/FZD2/NKX2-5/SOCS3/WT1/MAPK11/ISG15/SAMD11/TRPV2/PLA2G2A/S100A4/LAMB3/SLC39A10/PLCG2/S100A6/NRARP/ARC/ALPK2/L1CAM/TGM2/HSPA1B/HSPA1A	138
GO:0048729	tissue morphogenesis	35/387	462/13345	0.0757575757575758	2.61236394957325	6.09544020162074	2.03744936325013e-07	2.56145587136102e-05	2.01868338227282e-05	SOX8/NGFR/NTN1/MMP2/ASB2/CTSZ/JAG1/SMAD7/TMEM59L/ENG/DKK1/AREG/NRP2/KLF4/OSR1/EGFR/NOTCH1/ANKRD1/CARMIL2/ITGA2/SPINT1/GREM1/CCDC103/GDNF/NPNT/ID4/RARG/FZD2/NKX2-5/SOCS3/WT1/GCNT1/PDGFA/NRARP/TGM2	35
GO:2000026	regulation of multicellular organismal development	60/387	1067/13345	0.056232427366448	1.93907427184819	5.52647040592354	4.52441751074906e-07	5.40753014783707e-05	4.26167453073387e-05	SOX8/PAX6/NGFR/NTN1/HES2/VASH1/SEMA3A/GPR137B/SMARCD3/SEMA6A/CHADL/JAG1/SMAD7/RGCC/COMP/SERPINE1/ENG/DKK1/SOX6/ZAP70/SOX4/TNFSF9/ZBTB46/CHI3L1/LOXL2/COL4A2/ETS1/BIN1/KLF4/MMP20/ANXA3/GATA6/OSR1/DLX1/TPBG/EGFR/NOTCH1/IL18/EPHB1/BATF/SPINT1/GREM1/AXL/GDNF/ATOH8/WNT10B/ID4/RARG/CLCF1/NKX2-5/WT1/MAPK11/THBS2/ISG15/TRPV2/NRARP/L1CAM/TGM2/HSPA1B/HSPA1A	60
GO:0050793	regulation of developmental process	90/387	1868/13345	0.0481798715203426	1.66139634480355	5.32678964638364	4.68231733764806e-07	5.40753014783707e-05	4.26167453073387e-05	MCUB/SOX8/ASB4/PAX6/EHD2/NGFR/NTN1/HES2/VASH1/SEMA3A/GPR137B/SMARCD3/CETP/SLC4A11/SEMA6A/CHADL/JAG1/SMAD7/RGCC/OLFM2/COMP/SERPINE1/ENG/DKK1/AREG/SOX6/TRPV4/RBM24/ZAP70/ID3/PAEP/SOX4/EREG/TNFSF9/TNFSF14/ZBTB46/CHI3L1/LOXL2/COL4A2/ETS1/BIN1/KLF4/MMP20/ANXA3/GATA6/OSR1/DLX1/TPBG/EGFR/NOTCH1/IL18/TNIK/APCDD1/EPHB1/FZD7/BATF/NBL1/FBLIM1/SPINT1/GREM1/AXL/CDC42EP5/KLK6/GDNF/NPNT/ATOH8/WNT10B/KNDC1/ID4/RARG/CLCF1/METRNL/NKX2-5/SOCS3/WT1/MAPK11/THBS2/ISG15/TRPV2/PLA2G2A/C15orf62/CLDN4/PDGFA/NRARP/ARC/ALPK2/L1CAM/TGM2/HSPA1B/HSPA1A	90
GO:0098609	cell-cell adhesion	45/387	703/13345	0.0640113798008535	2.20731747659532	5.6835641760216	4.70453778708172e-07	5.40753014783707e-05	4.26167453073387e-05	ITGA2B/CD9/CLDN11/TSPAN32/NTN1/SMARCD3/FXYD5/MYL9/JAG1/SMAD7/RGCC/ICAM5/COMP/ICAM2/NRXN2/TRPV4/ZAP70/SOX4/TNFSF9/TNFSF14/RAC2/ETS1/KLF4/EGFR/NOTCH1/IL18/SLC7A11/FBLIM1/LAPTM5/S100A11/ITGA2/JAM3/NPNT/WNT10B/FUT3/DSCAML1/PDIA2/GCNT1/CLDN4/SIRPA/NRARP/L1CAM/CLDN9/CLDN23/PCDHGB5	45
GO:0042692	muscle cell differentiation	27/387	317/13345	0.0851735015772871	2.93705524172841	6.03201306883645	5.60107014668871e-07	6.25919588892463e-05	4.9328723046276e-05	CD9/EHD2/SMARCD3/ASB2/MYL9/TNNT1/OLFM2/COMP/ENG/DKK1/SOX6/RBM24/EREG/TNFSF14/BIN1/GATA6/NOTCH1/ANKRD1/FZD7/GREM1/NPNT/WNT10B/KRT19/NKX2-5/WT1/MAPK11/ALPK2	27
GO:0030198	extracellular matrix organization	22/387	226/13345	0.0973451327433628	3.35677208387643	6.17519889451927	6.9420330930378e-07	7.54805381980839e-05	5.9486212450156e-05	FSCN1/COL16A1/ADAMTS2/MMP2/LTBP4/CHADL/RGCC/COMP/ENG/LOXL2/COL4A2/MMP20/CSGALNACT1/NOTCH1/CARMIL2/ITGA2/SPINT1/GREM1/NPNT/WT1/MMP23B/COLGALT2	22
GO:0043062	extracellular structure organization	22/387	227/13345	0.0969162995594714	3.34198454165671	6.15024831722979	7.48534892696412e-07	7.72142531619914e-05	6.0852553220016e-05	FSCN1/COL16A1/ADAMTS2/MMP2/LTBP4/CHADL/RGCC/COMP/ENG/LOXL2/COL4A2/MMP20/CSGALNACT1/NOTCH1/CARMIL2/ITGA2/SPINT1/GREM1/NPNT/WT1/MMP23B/COLGALT2	22
GO:0045229	external encapsulating structure organization	22/387	227/13345	0.0969162995594714	3.34198454165671	6.15024831722979	7.48534892696412e-07	7.72142531619914e-05	6.0852553220016e-05	FSCN1/COL16A1/ADAMTS2/MMP2/LTBP4/CHADL/RGCC/COMP/ENG/LOXL2/COL4A2/MMP20/CSGALNACT1/NOTCH1/CARMIL2/ITGA2/SPINT1/GREM1/NPNT/WT1/MMP23B/COLGALT2	22
GO:0008283	cell population proliferation	75/387	1484/13345	0.0505390835579515	1.74274953509267	5.24479113117746	9.21149315265333e-07	9.26445923828109e-05	7.30132036205048e-05	SOX8/CRLF1/PAX6/TENM1/CD9/MVP/RASGRF1/TSPAN32/NGFR/NTN1/VASH1/SMARCD3/MMP2/IL11/BIRC7/JAG1/SMAD7/ELF4/RGCC/COMP/ENG/PTGDS/AREG/ZAP70/CHD5/NRP2/SOX4/EREG/TNFSF9/TNFSF14/SDCBP2/RAC2/CNN1/LOXL2/ETS1/KLF4/GATA6/OSR1/TPBG/EGFR/NOTCH1/PTPRJ/IL18/SLC7A11/EPHB1/FZD7/TENT5B/SQSTM1/S100A11/ITGA2/CDCA7L/SPINT1/GREM1/GDNF/ATOH8/WNT10B/FUT3/ID4/RARG/EGFL7/CLCF1/H2AC6/NKX2-5/RIPPLY3/WT1/MAPK11/SLC39A10/SERTAD1/PDGFA/S100A6/NRARP/HSPA1B/HSPA1A/DUX4/SSTR3	75
GO:0061061	muscle structure development	37/387	539/13345	0.0686456400742115	2.36712161961331	5.59917828845479	1.02790023016854e-06	0.000100859576243123	7.94874324330588e-05	MCUB/SOX8/CD9/EHD2/SMARCD3/ASB2/MYL9/JAG1/SMAD7/TNNT1/OLFM2/COMP/ENG/DKK1/SOX6/RBM24/ID3/SOX4/EREG/TNFSF14/BIN1/STRA6/GATA6/NOTCH1/ANKRD1/IL18/EPHB1/FZD7/GREM1/NPNT/WNT10B/KRT19/FZD2/NKX2-5/WT1/MAPK11/ALPK2	37
GO:0007389	pattern specification process	27/387	329/13345	0.0820668693009119	2.82992860677175	5.80794957004749	1.15832962720873e-06	0.000110951430720494	8.74408229862833e-05	PAX6/HES2/SMARCD3/PCSK5/MFNG/ASB2/ENG/DKK1/MDFI/APC2/NRP2/BICC1/GPR161/OSR1/DLX1/NOTCH1/NBL1/GREM1/CCDC103/GDNF/RARG/DSCAML1/NKX2-5/RIPPLY3/WT1/NRARP/ARC	27
GO:0006935	chemotaxis	26/387	310/13345	0.0838709677419355	2.89213970159206	5.82516241705671	1.22067511209973e-06	0.000111608544908573	8.79586946804877e-05	DPEP1/NTN1/SEMA3A/MMP2/SEMA6A/SERPINE1/ENG/TRPV4/CCR6/NRP2/TNFSF14/RAC2/LSP1/TPBG/NOTCH1/PTPRJ/EPHB1/NBL1/ITGA2/JAM3/GREM1/GDNF/S100A4/PDGFA/L1CAM/GPSM3	26
GO:0042330	taxis	26/387	310/13345	0.0838709677419355	2.89213970159206	5.82516241705671	1.22067511209973e-06	0.000111608544908573	8.79586946804877e-05	DPEP1/NTN1/SEMA3A/MMP2/SEMA6A/SERPINE1/ENG/TRPV4/CCR6/NRP2/TNFSF14/RAC2/LSP1/TPBG/NOTCH1/PTPRJ/EPHB1/NBL1/ITGA2/JAM3/GREM1/GDNF/S100A4/PDGFA/L1CAM/GPSM3	26
GO:0048870	cell motility	68/387	1311/13345	0.0518688024408848	1.78860250277418	5.19617781869316	1.33591406828749e-06	0.000119430717704901	9.41233490919745e-05	SOX8/ITGA2B/PAX6/CD9/DPEP1/NGFR/NTN1/VASH1/SEMA3A/FSCN1/MCAM/MMP2/SEMA6A/MISP/ASB2/JAG1/SMAD7/RGCC/CEMIP/SERPINE1/ENG/TRPV4/CCR6/DNAH1/ZAP70/APC2/RND3/NRP2/PLP1/TNFSF14/RAC2/LOXL2/ETS1/KLF4/ADCY3/ANXA3/TPBG/EGFR/NOTCH1/PTPRJ/APCDD1/EPHB1/NBL1/CARMIL2/SDC3/S100A11/ITGA2/JAM3/GREM1/TUBA1A/AXL/DDIT4/GDNF/ATOH8/FUT3/FRMD5/FAM110C/GCNT1/DNAH17/CLDN4/S100A2/PDGFA/PLCG2/SIRPA/ARC/L1CAM/RASGEF1A/GPSM3	68
GO:0141124	intracellular signaling cassette	76/387	1530/13345	0.0496732026143791	1.7128911857594	5.12131641257099	1.4918104704283e-06	0.000130468554837675	0.000102822268579635	TENM1/NFE2L3/RASGRF1/NGFR/NTN1/ARHGAP10/LMCD1/RHOBTB1/SEMA3A/DUSP13B/P2RX5/DOCK3/SEMA6A/IL11/ITPR3/BIRC7/SMAD7/NCALD/GRIN2D/ENG/DKK1/RASD1/TRPV4/ARFGEF3/CCR6/MDFI/ZAP70/RND3/DUSP4/ARHGAP9/TNFSF14/RAC2/EPS8L1/CHI3L1/KLF4/DUSP5/RASGEF1B/MAP3K12/COL6A2/TPBG/EGFR/DOCK11/NOTCH1/PTPRJ/SESN3/IL18/GRAP/TNIK/EPHB1/FZD7/BATF/SQSTM1/LAPTM5/RRAD/GREM1/RHEBL1/AXL/CDC42EP5/NPNT/ATOH8/KNDC1/GRIN1/FAM110C/MAPK11/RASA3/PLA2G2A/C15orf62/S100A4/PDGFA/PLCG2/SIRPA/EPS8L3/RASGEF1A/TGM2/GRIN2B/ARHGAP23	76
GO:0051093	negative regulation of developmental process	43/387	690/13345	0.0623188405797101	2.14895330112721	5.35581243493098	1.75285122041731e-06	0.000150036605526359	0.000118243849404187	SOX8/PAX6/NGFR/NTN1/VASH1/SEMA3A/GPR137B/CETP/SEMA6A/CHADL/JAG1/SMAD7/RGCC/SERPINE1/DKK1/AREG/SOX6/TRPV4/ID3/PAEP/SOX4/EREG/ZBTB46/LOXL2/COL4A2/KLF4/OSR1/DLX1/EGFR/NOTCH1/IL18/EPHB1/FZD7/GREM1/WNT10B/ID4/RARG/NKX2-5/WT1/MAPK11/THBS2/NRARP/ALPK2	43
GO:0008285	negative regulation of cell population proliferation	36/387	538/13345	0.0669144981412639	2.30742629895392	5.34951193761448	2.61794739053965e-06	0.000219416715669605	0.000172922314480382	PAX6/TENM1/CD9/TSPAN32/NGFR/VASH1/SMAD7/RGCC/ENG/PTGDS/CHD5/SOX4/EREG/CNN1/ETS1/KLF4/GATA6/TPBG/NOTCH1/PTPRJ/EPHB1/TENT5B/S100A11/SPINT1/GREM1/ATOH8/WNT10B/RARG/H2AC6/RIPPLY3/WT1/MAPK11/HSPA1B/HSPA1A/DUX4/SSTR3	36
GO:0030334	regulation of cell migration	44/387	733/13345	0.0600272851296044	2.069933126756	5.14927577761904	3.52596178336876e-06	0.000289488658254949	0.000228146012706911	ITGA2B/PAX6/CD9/DPEP1/NGFR/NTN1/VASH1/SEMA3A/MCAM/MMP2/SEMA6A/JAG1/SMAD7/RGCC/CEMIP/SERPINE1/ENG/TRPV4/CCR6/NRP2/PLP1/TNFSF14/RAC2/ETS1/KLF4/ANXA3/EGFR/NOTCH1/PTPRJ/NBL1/CARMIL2/S100A11/ITGA2/JAM3/GREM1/ATOH8/FUT3/FRMD5/FAM110C/GCNT1/CLDN4/PDGFA/PLCG2/GPSM3	44
GO:0007507	heart development	33/387	479/13345	0.0688935281837161	2.37566959589584	5.29894770408118	3.75371852922599e-06	0.000302024192861523	0.000238025267579551	SMARCD3/MMP2/PCSK5/ASB2/JAG1/SMAD7/ENG/DKK1/SOX6/RBM24/ID3/NRP2/BICC1/SOX4/STRA6/GATA6/OSR1/EGFR/NOTCH1/ANKRD1/PTPRJ/FZD7/GREM1/CCDC103/LUZP1/TH/FZD2/NKX2-5/RIPPLY3/ADAP2/WT1/MAPK11/ALPK2	33
GO:0001525	angiogenesis	30/387	416/13345	0.0721153846153846	2.48676952892069	5.3239915886564	4.2632339667968e-06	0.000336293926439677	0.000265033244746996	ITGA2B/NGFR/VASH1/MCAM/MMP2/SEMA6A/JAG1/RGCC/SERPINE1/ENG/NRP2/EREG/CHI3L1/LOXL2/COL4A2/ETS1/KLF4/ANXA3/GATA6/NOTCH1/PTPRJ/IL18/EPHB1/JAM3/GREM1/EGFL7/THBS2/PDGFA/NRARP/TGM2	30
GO:0007267	cell-cell signaling	49/387	866/13345	0.0565819861431871	1.95112817850344	5.0019300436461	4.94570555359059e-06	0.00038262641234798	0.000301547877073176	RASGRF1/TSPAN32/NGFR/CACNG4/P2RX5/LTBP4/IL11/ITPR3/PCSK5/SNPH/SLC6A2/GRIN2D/DKK1/AREG/NRXN2/TRPV4/KCNC4/ADGRE5/PLP1/SOX4/EREG/ABCC4/TNFSF9/SYNGR3/SYT11/DYSF/TPBG/EGFR/NOTCH1/IL18/SLC7A11/GRAP/EPHB1/SQSTM1/SLC1A7/INHBB/GREM1/GDNF/MYRIP/SNCG/GRIN1/TH/FZD2/PDGFA/ARC/TGM2/DOC2B/GRIN2B/SSTR3	49
GO:0007166	cell surface receptor signaling pathway	93/387	2061/13345	0.0451237263464338	1.55601066690739	4.74373141735082	5.08825244719256e-06	0.000386227162170861	0.000304385628022721	ITGA2B/CRLF1/PAX6/MVP/LTBP1/DKK3/TSPAN32/NGFR/SEMA3A/P2RX5/COL16A1/MMP2/DOCK3/LTBP4/SEMA6A/IL11/MFNG/BIRC7/JAG1/SMAD7/GRIN2D/COMP/SERPINE1/TLE4/ENG/DKK1/RAB34/AREG/CCR6/MDFI/ZAP70/APC2/NRP2/BICC1/ADGRE5/PLP1/SOX4/EREG/TNFSF14/CHAC1/THEMIS2/COL4A2/KLF4/GATA6/GPR161/DLX1/TPBG/EGFR/NOTCH1/PTPRJ/SESN3/IL18/TNIK/APCDD1/EPHB1/FZD7/NBL1/ZFYVE28/SQSTM1/SLC1A7/LAPTM5/INHBB/ITGA2/GREM1/CD3D/TUBA1A/AXL/DDIT4/GDNF/NPNT/ATOH8/AGPAT2/WNT10B/KRT19/CD8B/RARG/EGFL7/CLCF1/P2RY2/GRIN1/HIC1/FZD2/NKX2-5/SOCS3/ISG15/SLC39A10/PDGFA/PLCG2/NRARP/ALPK2/HSPA1B/HSPA1A/GRIN2B	93
GO:0002009	morphogenesis of an epithelium	28/387	378/13345	0.0740740740740741	2.55431141736051	5.29777723774444	5.41467438518226e-06	0.000403393241696079	0.000317914215363918	SOX8/NGFR/NTN1/MMP2/ASB2/CTSZ/JAG1/TMEM59L/ENG/AREG/KLF4/OSR1/EGFR/NOTCH1/CARMIL2/SPINT1/GREM1/CCDC103/GDNF/NPNT/ID4/RARG/NKX2-5/SOCS3/WT1/PDGFA/NRARP/TGM2	28
GO:0003002	regionalization	24/387	299/13345	0.0802675585284281	2.76788260610303	5.34293439156233	6.72420637330415e-06	0.000491845131632774	0.000387623150170184	PAX6/HES2/SMARCD3/PCSK5/ASB2/ENG/DKK1/MDFI/NRP2/BICC1/GPR161/OSR1/DLX1/NOTCH1/NBL1/GREM1/CCDC103/GDNF/RARG/DSCAML1/NKX2-5/WT1/NRARP/ARC	24
